SMM4H2022WenvMIs1HNnb6NDW	ADE	weight gain and swelling	32	56
SMM4H2022YbCMNaSHVZugF6cJ	ADE	hungry	43	49
SMM4H2022hwRwr74Du8dWNc8J	ADE	dependency	110	120
SMM4H2022zuSNDVXryIKjMmPV	ADE	tired	33	38
SMM4H2022iMRATgirZGPFK2P3	ADE	knee pain	44	53
SMM4H20220Rr3ZXSj5QEuDEjx	ADE	lose function	21	34
SMM4H2022L8cPrCZsxjeneqcY	ADE	slower than a snail	13	32
SMM4H2022Tmc4jgWgVyGw06eT	ADE	oversleep tomorrow amp gabapentin messing with energy levels	36	96
SMM4H2022jA3B8ICcHxfFYwA5	ADE	withdrawal	44	54
SMM4H2022rmFLBeOGOoNM48tU	ADE	withdrawal	0	10
SMM4H2022oai7QpM05WstrkA3	ADE	forgetfulness and food aversions	93	125
SMM4H2022kKdNnY9QGNh0DsNO	ADE	health	35	41
SMM4H2022SMSMr0O1nWzTyft0	ADE	antibodies	64	74
SMM4H20224UVs4CNswXnjoS1H	ADE	wobbly	86	92
SMM4H2022fCKLHHndv17ifP4d	ADE	lost 100 pounds	56	71
SMM4H2022LcCWTTUab8JEwlgj	ADE	tummy problems	37	51
SMM4H2022cD32NJzdv6ZYLcAC	ADE	hallucinations	17	31
SMM4H2022AtSM8oqA0ZfWjc5T	ADE	heart	51	56
SMM4H2022GVykwueMr4ePQhgN	ADE	mean and i m on neurontin too i feel like a drugged up	24	78
SMM4H2022s9ZuNUJFH6b2RyQe	ADE	reaction	104	112
SMM4H2022seZx0iet8mvtPdzJ	ADE	withdrawl	13	22
SMM4H2022soiXWYArm5u09QmA	ADE	heart rate go weird	106	125
SMM4H2022ZxPLqKA4BSsyAtE8	ADE	allergic	101	109
SMM4H2022I1tfYbjOfWuelV6f	ADE	sick	35	39
SMM4H2022aTd7tR3Ug8GJ6NL9	ADE	hurt my stomach	83	98
SMM4H2022fJjjPhIZOauUxRPN	ADE	haunting dreams and demon visions	95	128
SMM4H2022leZuYE8LtpodfGwv	ADE	boobs huge	69	79
SMM4H2022Fpmjkb2SjjVvAHrK	ADE	of suicide	59	69
SMM4H2022EGxxt1W3UOW05kq7	ADE	chest pain	25	35
SMM4H2022lPMSULBtAiNnZZBu	ADE	detached hypocrites	99	118
SMM4H2022Hov58m8YqAPeckNY	ADE	anemic	91	97
SMM4H2022wm5w3xpwc24D38io	ADE	9 years of the health care system that started out as a untreated infection due to work, to insomnia, to levaquin causing afib to cns issues	0	140
SMM4H20220ZaPNlIb2ie56nqx	ADE	user user user tysabri helped with my flares but killed my immune	1	66
SMM4H20223YD6uamx2txBPVKL	ADE	taste buds way off	18	36
SMM4H20229EBWneqKj18XeuZI	ADE	withdrawals	8	19
SMM4H2022OkJmzMuFHpMBzXrl	ADE	sleep like 15 18 hrs a day	46	72
SMM4H2022drmFgOceyKzEh38D	ADE	gain weight	33	44
SMM4H2022bu0WGEf2WAuDWhgX	ADE	weirdest feeling	45	61
SMM4H2022ct7jc7d3JDI0No9j	ADE	sensitive to sunlight	41	62
SMM4H2022JEfuBxE2Gwpmqi1a	ADE	digestive upset	109	124
SMM4H2022RnDzNbhVJq2EWgbe	ADE	anus is the addiction	29	50
SMM4H2022HYup8CEPvP93KMOw	ADE	trippy	59	65
SMM4H2022hzgqGxQsYdVxr86c	ADE	doped	59	64
SMM4H20224r83utUKyG1fBH9b	ADE	napping	73	80
SMM4H202216CLb2gdQQJ4wvdN	ADE	&gt; want to do paper to have free weekend &gt; too tired and delirious to start &gt; also too wired from residual effects of adderall &gt; dead	0	144
SMM4H2022AvNyMPuYUNenvkF4	ADE	Heroin use during #pregnancy can cause #preterm labor and #babies with low birth weight and development delays. Too much #methadone can cause dependence in the unborn baby, while too little can cause the mother to relapse or suffer from #withdrawal symptoms #health #nurse	0	272
SMM4H20228TaGOMvBG0g6qWCu	ADE	lupus	86	91
SMM4H2022ViLnVWT60l3sgDGa	ADE	allergic	38	46
SMM4H2022QYSv9XNyzJMBfiNP	ADE	klonopin addiction	9	27
SMM4H20226yHtRwElUAdyETt8	ADE	shrink an inch because i ve been 5 9 for years and the last year i was measured as 5 8	40	126
SMM4H2022vBAf3LJcmpFjChkU	ADE	curbs my appetite	89	106
SMM4H2022EePAHb6PJo8OVzIu	ADE	nose is dripping	32	48
SMM4H2022Ubq3Q9MpXmTSebsT	ADE	rash	122	126
SMM4H2022P800hBgQPnALhKOZ	ADE	lightheaded today switching	5	32
SMM4H20229E0rhekxAU1ygt8y	ADE	oversleep	65	74
SMM4H2022jQzyuyU69YLayZK3	ADE	mouth numb	71	81
SMM4H2022lCZ2qS9jVAf0dFBo	ADE	threw up	13	21
SMM4H2022iPKxH6IPO8DcfXzF	ADE	stomach ache and diarrhea	41	66
SMM4H2022eGXbVQNp0hqU6vpT	ADE	fucked up coming off saphris	24	52
SMM4H2022y8tJAuBcYbPY5NHv	ADE	panic attack	109	121
SMM4H2022jCi53f1E6Q2tSFf8	ADE	jittery	26	33
SMM4H2022Eed5zNiTaqILuph0	ADE	addicted	18	26
SMM4H2022bY8Hgk6USYpRrm7m	ADE	@USER___________ humira made me have a bad rash on my stomach and broke out with bad psoriasis on my leg. can't wait to start remicade	0	134
SMM4H2022fHniDZ77szUSKUwG	ADE	trouble sleeping	31	47
SMM4H2022TKzIPqg6RkMJXstT	ADE	sleep at 3am amp waking up	81	107
SMM4H2022voWP6CtUdXaFYNu5	ADE	withdrawal	43	53
SMM4H2022dBcSneo5jxMqZmjW	ADE	sleep was maybe not the greatest idea i feel like the whole world is spinning around me	51	138
SMM4H2022LEQqvZ5BvDyggjpq	ADE	drowsiness	24	34
SMM4H20223ywls0x8tif7sp3w	ADE	somnolence and dizzinesspic	73	100
SMM4H2022iPXbnlhI6Mow6uIb	ADE	addiction	39	48
SMM4H2022f5ic8PBW75HuZzla	ADE	seizure in the latrine at ait i would just fall asleep	45	99
SMM4H2022oZPoXrhwzvDFnBvy	ADE	tan	62	65
SMM4H2022I9bCUk7qASgUnTnU	ADE	brain zaps	99	109
SMM4H2022VB1Hf0BwDAOEpFLw	ADE	anaphylactic shock	18	36
SMM4H2022SMfjUgDPdobWsKpJ	ADE	in my sleep	48	59
SMM4H2022rClHejpt9aC9Xcr6	ADE	reaction	69	77
SMM4H2022Rr1eSyciarw4D1Gb	ADE	skin allergic reactions	59	82
SMM4H20227nuCYhWfio8ixGED	ADE	awake for days on end without	30	59
SMM4H20225e9uyqOwKH7IxEJJ	ADE	mouth is bleeding	22	39
SMM4H2022QA5ODfSSjYhchOsp	ADE	head hurts	41	51
SMM4H202259XQBFf4vXjoMU1f	ADE	@USER_________ i take qvar 2x a day. singulair gave me nightmares and advair made weird things grow out my skin, itching burning too :-/	0	136
SMM4H2022Bj1lyLvFiOC0m3um	ADE	got my stomach all types of fucked	7	41
SMM4H2022h1nOqmQDKldun0Qv	ADE	numbed my brain	44	59
SMM4H202264qmi2opuDsDf7zs	ADE	affecting my immune system now on aubagio amp having stomach probs	44	110
SMM4H2022Uhn4mdR8Mm7H9TyS	ADE	feel a lot worse	105	121
SMM4H2022tCYa6zgRc9Okj8aD	ADE	control of my	82	95
SMM4H2022n061Gzj1ggZquuzu	ADE	shaky	33	38
SMM4H2022tlUL6mYwIf1bRIsP	ADE	manicure after several puffs of ventolin is proving challenging to say the least shakyhands	22	113
SMM4H2022jinWIap6ADqRJvEz	ADE	headache	50	58
SMM4H2022kXllWQXp2xW88U53	ADE	addicted to metformin it gives u the poops	6	48
SMM4H2022KRqhV1O8YXDi7uXN	ADE	feverish	49	57
SMM4H2022O3afz53gqpB69Srs	ADE	reaction	39	47
SMM4H2022XhyQatTKtbvaiFU1	ADE	drowsy	94	100
SMM4H2022nLk9iQP4PPYgpxUs	ADE	allergic to crestor or if i m a caffeine hyper metabolizer	65	123
SMM4H2022nn7Ir6FtxVNpdw4j	ADE	exhausted	20	29
SMM4H2022BSa8BBpeAJ44Se1U	ADE	allergic to it and made me really sick	44	82
SMM4H2022JFTjbsGB9DmYgO4Z	ADE	gain lyrica and then gabapentin 30lbs	27	64
SMM4H2022tXk1WPdrfB2I9Qck	ADE	addicted	13	21
SMM4H202248OiyZEjVPpXb1W2	ADE	tendon tears or ruptures maybe that s why my achilles are screaming	38	105
SMM4H2022swK33vQcpSAU8DtZ	ADE	cramps	29	35
SMM4H2022tAdaQhJ45DqLjokD	ADE	vision went odd	98	113
SMM4H2022SRYtYSjfc2VVgQ2g	ADE	lucid dreams	34	46
SMM4H2022k5khkGaZeuhurg6q	ADE	erectile disfunction	64	84
SMM4H2022ivL7ujrAy2Yyfjgz	ADE	possum that s dead on the pavement in the middle of summer i am that bloated	60	136
SMM4H20222bpzJ4kqd6RkUZXS	ADE	taste funny	90	101
SMM4H2022bHjQOmfu7fAT1t2i	ADE	i'm having brain zaps and stomach cramps from stopping meds oxycontin is an evil drug even in moderation and effexor hurts my brain ugh!	0	136
SMM4H2022EDtClm9du0tWn0FP	ADE	cramps	70	76
SMM4H20226PBYI2NHPrbfUYmr	ADE	had something of a creative day around my pain and gabapentin wooziness and headache. sewing morning, painting afternoon, evening reading.	0	138
SMM4H2022PFaaRLIM8wNtR1kk	ADE	wet dreams	12	22
SMM4H202263vBuO8jHzDw8jCC	ADE	feel like i m on meth	26	47
SMM4H2022g2Iz7rUVHPyiTu8g	ADE	concentrate	40	51
SMM4H2022g6wuO7Va5BBfeOnT	ADE	bg uncontrollable	75	92
SMM4H2022r90dcsy7gjTWYUWd	ADE	pain management my memory and decision making ability	62	115
SMM4H2022V4knMt0C23GzJ5mX	ADE	weight	92	98
SMM4H2022xqxzrMMVU97thjIz	ADE	prevents me from waking up	27	53
SMM4H20227xIWA7Wjt0JMAD8q	ADE	sleepy	32	38
SMM4H202237qePHk7LpRbXnFq	ADE	ropey	92	97
SMM4H2022jh6v0TSwHLbbclWa	ADE	hunger is a side effect of advair smh maybe that s why i ve been binge eating and gaining weight	10	106
SMM4H2022pT8GUvybvcQ4ZCnA	ADE	balance this much i just bloody nearly fell off the toilet me cfs fibromyalgia	37	115
SMM4H2022yKDF7ht2qw4mItug	ADE	arms feel numb	33	47
SMM4H2022hwltVKh2nzFV8dD2	ADE	hiccups	105	112
SMM4H2022oRJZfLFmHSWAORS1	ADE	feel my joints	254	268
SMM4H20227f2lFx12UPUIkWBO	ADE	oh and advair can caused flushed skin too maybe that's why my cheeks randomly get red and hot	0	93
SMM4H2022uaWNTeJaGgP88OLg	ADE	it scares me the thought of having to be medicated forever bc i go with pristiq for 48 hours and i become so depressed and down, i hate it.	0	139
SMM4H2022FuJCpOHVfLuMEOUr	ADE	memory loss	37	48
SMM4H20220aAbrDIq45JlXgso	ADE	slept until	2	13
SMM4H2022QgEGgorjOamlgb9Y	ADE	insomnia	40	48
SMM4H2022MQNzPXFubV4qr12n	ADE	nausea	46	52
SMM4H2022vuvmuyD8L1mSV1fs	ADE	numb	42	46
SMM4H20226z9ycJInOxfKUlut	ADE	spaced as fuck and lost the use of	74	108
SMM4H20223z87ZWlOvG9mUUWq	ADE	physical addiction	16	34
SMM4H2022bDZAeYqrvV9VukLE	ADE	sleepiness from the gabapentin increase may be starting to wear off fed up with sleeping all	12	104
SMM4H2022arTDUsL1zqih0Bpo	ADE	coming off of viibryd is really fucking hard. vivid ass crazy dreams, burning up, now getting sad. everyone stick to 20mgs for your own sake	0	140
SMM4H2022F83CCv4CP3LgKQSN	ADE	weight like falling off besides my tummy	44	84
SMM4H2022DrWJFF1IlqUmSnrY	ADE	nausea	113	119
SMM4H2022nkBHQ8a41pJiT6uT	ADE	@USER______ i am disabled-live in pain from levaquin-some get better some do not. may 8 rally in wash dc-plea rid of cipro avelox and lev	0	137
SMM4H20221TuIu34eQRJ3YS6b	ADE	irritable	57	66
SMM4H20228ppGrGzmg4Ueytmd	ADE	heart burn	36	46
SMM4H2022csKocAvsghF3C4eE	ADE	sick	68	72
SMM4H2022jkvII0ThwIj1dO2M	ADE	bald	29	33
SMM4H2022jkEqFO7xvoUS5h1T	ADE	joint	115	120
SMM4H2022PlIk4VABkjrulP1b	ADE	noises	53	59
SMM4H2022GpXYO5QBMXCYLOQu	ADE	tastes	86	92
SMM4H20220Wxa3moN4kqn2onU	ADE	can't sleep, temazepam myself into a coma, pass out for hours on end.  finally wake up, feel like shite for days.  oh, i love my life! :-/	0	138
SMM4H2022KZUBh6FdbIemz00n	ADE	groggy	128	134
SMM4H2022qsfWk7Trq0RNfrl1	ADE	mess	85	89
SMM4H2022hExoY7O0qx2gIiM5	ADE	fall asleep	96	107
SMM4H2022S9VqlEsQAabeKLCO	ADE	half life of about 6 hours the last time i took was at about 9pm last night leh why still dizzy	40	135
SMM4H2022eZ74IK555HGu5jS8	ADE	allergic	6	14
SMM4H2022ddhTxjj0zOEEFQ4G	ADE	crash	30	35
SMM4H2022kV4ypKl84fuKF33q	ADE	swings and nightmares and insomnia	66	100
SMM4H2022HOLLHDPnGkJNMy8R	ADE	irritability	194	206
SMM4H2022VBVEubhmwN21vKqX	ADE	craziest dreams	29	44
SMM4H2022ds1UT5sAblPRyi4p	ADE	burns	122	127
SMM4H20220EKTo8eakljwlgjD	ADE	daze	53	57
SMM4H20228M0aTANkYKUtiVRi	ADE	drunk	20	25
SMM4H202262ohrLpKVPvjTUfZ	ADE	hurt to breathe	34	49
SMM4H2022k4FTFQFm2HXE7APM	ADE	okay, can't take lunesta now and get up on time so please mellow me out and get sleepy ms. xanax. gotta be able to be fun and loud tomorrow!	0	140
SMM4H2022aEsfdWUB2OULXwpR	ADE	sleepy	26	32
SMM4H2022YT6WEZ2jirs8UIK9	ADE	addicted to ventolin inhalers	10	39
SMM4H2022wWHIkdLMouWDOPQ7	ADE	happiest	22	30
SMM4H2022kS4JdGzBxBtJ1aI2	ADE	feel sick	48	57
SMM4H2022npu0AXvXBW1q0ME6	ADE	@USER_____ sorry u lost ur loved one to medication related anaphylaxis. my mother was vioxx casualty. went from looking vibrant to grave:(	0	138
SMM4H2022IEVmIyRJJfkmBnwB	ADE	nausea	57	63
SMM4H2022AsSKCYAY7p69LZbc	ADE	pain	134	138
SMM4H2022L1kwJrRF5dDjokb5	ADE	addicted	51	59
SMM4H2022KLdQdCE9p5DRgA9z	ADE	lupus rash	30	40
SMM4H2022joCUqkd2BbvXArml	ADE	heart is pounding	49	66
SMM4H20226JlIxkydySqhKNzm	ADE	my hair fall	105	117
SMM4H2022xXM8aIHEFIxsUpgG	ADE	asleep	70	76
SMM4H2022UO8moFxg6uzPs7U1	ADE	nerve amp tendon	67	83
SMM4H2022bvoGWlWfhQeixhUx	ADE	fever it caused sent my glucose up to 25	45	85
SMM4H2022GCVcpArk5rm2WMeM	ADE	like death	61	71
SMM4H2022PvXgC1bS4v7C3lej	ADE	to eat and sleep fatkidprobs	37	65
SMM4H2022cac1dGme7E4hYDWZ	ADE	weight gain to set in i was on lyrica for about a year didn t change my routine gained about 30 lbs	24	123
SMM4H20222QW0TuOxQZ5fLldL	ADE	quit viibryd cold turkey it s a disaster of withdrawals viibryd bipolar depression ocd meds confusion agitation itching	6	125
SMM4H2022lsgOouvsFx74JA44	ADE	unable to	75	84
SMM4H2022iOF5bkiQQNS7D2WG	ADE	tripped balls off tamiflu actually seeing and hearing	5	58
SMM4H2022goql2STNYa49Qvvc	ADE	high	69	73
SMM4H20227VhxHvPnwlKtuByC	ADE	stopped working	35	50
SMM4H20225FmCmMnu3JMGmxzx	ADE	heart palpitations	62	80
SMM4H2022JvOcbZjLtoQxAP2r	ADE	sleep	86	91
SMM4H2022YEIu8JtpcekSt1w5	ADE	mouth and stomach	79	96
SMM4H2022eCrp7PilpDa6GdnY	ADE	reaction	41	49
SMM4H2022gOvYvfPyGWE2dQc9	ADE	just don t sleep	0	16
SMM4H2022gXLVQaB4Cd70wXUg	ADE	withdrawal	27	37
SMM4H20227k8sYq89esZLyOcD	ADE	tired	72	77
SMM4H2022erAgXc6YGFSDhvjm	ADE	hernia	78	84
SMM4H2022DIY8VN5JJa28SKi1	ADE	withdrawing	47	58
SMM4H2022UC8V6ZpkRRxyzZRN	ADE	loopy i couldn t	64	80
SMM4H2022uqd8QSy60ML83olu	ADE	hallucinate	121	132
SMM4H2022kIDNrCaaPeHbIZNE	ADE	craziness	66	75
SMM4H2022wz0DClrwKnFuWl4E	ADE	mouth taste like hot buttered	42	71
SMM4H2022Nca5W72Rng6C8S7J	ADE	headache	16	24
SMM4H2022CL5FKCVDQupcrbCV	ADE	shake	18	23
SMM4H2022rJWpnCJUQqQ74LNV	ADE	addicted	12	20
SMM4H2022VnFxUlpTJYd7HbAD	ADE	ventolin injections. make the body move and tremble like jelly. weird and funny. body move and tremble like jelly	0	113
SMM4H2022xaMFsNuuz0ijDoKl	ADE	nauseated	25	34
SMM4H202279FfO8NAy5p4vGFk	ADE	floaty feeling	63	77
SMM4H2022bp8M9zf1PE9WFwfa	ADE	back pain	35	44
SMM4H2022rcsrf8OwcvdwdCCP	ADE	thick	117	122
SMM4H20221G8rZRurq8aNwJTq	ADE	sick	100	104
SMM4H20222UOFZb0CJ2xre8Qr	ADE	withdrawal	9	19
SMM4H2022dtQ4HQHl4CSYsOE2	ADE	forget	52	58
SMM4H2022t3JNoLSCmlovQkKx	ADE	reaction	29	37
SMM4H20228UXNpzNZnbLqp34h	ADE	detox	24	29
SMM4H2022rURHpGT1skFGAXtd	ADE	world	65	70
SMM4H2022XxDa8PjiE0CLm98A	ADE	dizziness much better than viibryd which had me puking	76	130
SMM4H2022uiM3xXlTRXMKdZx1	ADE	like my eyes are melting	7	31
SMM4H2022Kc4sWEfGqlH6JWWS	ADE	growing pains	24	37
SMM4H2022TB3Sh7B0EHwDP9Tz	ADE	withdrawal symptom of flu shot	9	39
SMM4H2022IOwZji5aahqomN9d	ADE	raging	58	64
SMM4H2022KadF1lO0iP4y5UFg	ADE	itchy legs	26	36
SMM4H2022QTrfiDnbSItWXGCK	ADE	bumps	27	32
SMM4H20220GdgpZr5BB7ZXgRn	ADE	gained 25 pounds	8	24
SMM4H20221v2dFFdomWXMPBPp	ADE	make you shit out your entire	57	86
SMM4H2022RcBYLLKg6xybApNX	ADE	@USER________ i wasnt sure if namenda helped me, but mail order messed up & i ran out 4 2 weeks & pain spiked- wasnt withdrawl pain-	0	132
SMM4H2022xVLMNOJ7CnrBJyIb	ADE	@USER_____ since vioxx killed my mother highly suggest persons who notice change in loved one, friend, anyone investigate adverse reactions.	0	140
SMM4H2022NuHiKeSQb3K4hrOt	ADE	bleed	24	29
SMM4H20223WPmK5azUmmF3IfU	ADE	coma	57	61
SMM4H202285D5PmfCRhfKFFuF	ADE	@USER____ hi Siva. I'm on a very high dose of Gabapentin but still get lots of pain in my feet & I also get the burning sensation in my legs	0	140
SMM4H2022lG0e0rqWdeyvlyTY	ADE	insomniacentral	63	78
SMM4H2022p9WyUH4TN8anUImV	ADE	allergic reaction	42	59
SMM4H20220SRIaBZI1vxAqt6z	ADE	ears rumble	24	35
SMM4H2022yFTCGo4lhEPr0YTD	ADE	zombie like tomorrow nothing is worth the brain cloud and lack	49	111
SMM4H20225g1hSlzSxFwStrCh	ADE	itchy is just a common side effect of oxycodone user user are you allergic	11	85
SMM4H2022d12iVWFlwT26ZFS2	ADE	visions	75	82
SMM4H2022tuUqbh7qntugSK7k	ADE	aggy	33	37
SMM4H2022Dt1uMFasyAlABbHN	ADE	dry skin thts	75	88
SMM4H2022HK709JbZF3FCGtuE	ADE	knocks me on my ass	77	96
SMM4H2022OZPqxLxzU7Y38UfT	ADE	reactions	45	54
SMM4H2022rrqqRuo1mn904ZrZ	ADE	gain a lot of weight	104	124
SMM4H2022w583d9hRvtJ6UnR7	ADE	mouth taste all bitter	25	47
SMM4H2022vwP6iquURMjuakjE	ADE	knocked me on my ass	46	66
SMM4H2022rDpqV5fl1ukMeM2F	ADE	bg is higher and takes longer to come down	19	61
SMM4H2022YbdlOkeWqxqCwBzN	ADE	yucky	59	64
SMM4H2022qG0poGRSTRTI2EoM	ADE	withdrawal	99	109
SMM4H2022oLbudXiLYPhyGpkf	ADE	pain patient i was an 11 year old burn survivor on tylenol 3 for over a year i also spent a year getting off ambien please don t assume your staff have never been through withdrawals	24	206
SMM4H2022zjOaQNSJAnKjUkM4	ADE	abuse	57	62
SMM4H2022LxBMoWvDKgmyM7bB	ADE	withdrawal	61	71
SMM4H2022pMJC4x8qL4a3nfSv	ADE	hives	129	134
SMM4H2022xlSJ1tZsKT6U9GQi	ADE	hallucinations	74	88
SMM4H2022z1r6l33AK84ClXP0	ADE	muscle deterioration	49	69
SMM4H2022bHXTL0Ja6HDnIFhw	ADE	addicted or build up a tolerance	54	86
SMM4H2022XUjs3ToXIUuuPnM5	ADE	feel like hell	43	57
SMM4H2022g2Py8dqhsFnVBxrJ	ADE	lupus	18	23
SMM4H2022XUhovRGqoBHShyEK	ADE	retarded	33	41
SMM4H202248K7mQEWd6l3y27p	ADE	skin dry	24	32
SMM4H2022STIxpNQKObdkKrx6	ADE	throw up before but humira has only made me really nauseous	32	91
SMM4H2022pw3S71y0sVuk3Fhp	ADE	burned	31	37
SMM4H2022kNVXhKcZYvBmOd3A	ADE	tired	95	100
SMM4H2022gLykMFrsQvUZ5qgA	ADE	sick and vomit	130	144
SMM4H2022AxMedOrC0zQWqua4	ADE	red circular rash	23	40
SMM4H2022o6vlXnlOaSQSoG5p	ADE	hangover	55	63
SMM4H2022xkR0wLIpfKmXsAEr	ADE	ability to concentrate and made me angry	33	73
SMM4H2022aJC0epwID2gLChLx	ADE	face starts breaking out	81	105
SMM4H2022HNpvoqKeDvkUtRWt	ADE	sleepy	53	59
SMM4H2022MaIRsGk3o2IYDEHx	ADE	shakes	33	39
SMM4H2022OIcJVS5Won4ppCl6	ADE	changed my brain	33	49
SMM4H2022pBlBh44g42J4IBiv	ADE	balk after the 24th tablet of the day my gag reflex	35	86
SMM4H2022omm2aJlpki8YOvkd	ADE	killing my leg tonight thanks for hitting the muscle and making me bleed	10	82
SMM4H20228dL2tRAxC5J7F8Xo	ADE	joint pain	38	48
SMM4H2022cvVqdUzXp9tJFrBT	ADE	can t sleep	2	13
SMM4H2022ywl5AvmQK8qzGQ5D	ADE	vision is blurred	3	20
SMM4H2022QjEFHmaVgNZEx3VC	ADE	weak af and your immune system	87	117
SMM4H2022NQRgRjhS0Kc3g9Ll	ADE	shaking	17	24
SMM4H2022BE81Rg1dPpMnmfhn	ADE	changes our bodies	39	57
SMM4H2022ogYsWAaKyFRCEMmA	ADE	headache	60	68
SMM4H2022hdOhGeHV91px3YqA	ADE	on the couch	43	55
SMM4H20223OKcEbScN85usZip	ADE	addicted	77	85
SMM4H2022I7IuUfJmMMlHLBlw	ADE	trouble sleeping	44	60
SMM4H2022UJizeQUO7p5ZrJ1u	ADE	withdrawals on top i ve managed to not sweat	139	183
SMM4H2022n86SIrU19dd29aj8	ADE	nausea	52	58
SMM4H2022XUkXOx7SmgkAjiAT	ADE	driest mouth	86	98
SMM4H2022bVI9QY1vLpUEy2h2	ADE	my heart beat all	42	59
SMM4H20229nx8rGpVNufE1xa0	ADE	drowsy	48	54
SMM4H2022NzX5g0yoTe7y8jzT	ADE	sick	56	60
SMM4H2022UmuYACyjFNTg0E1U	ADE	stomach hurting	17	32
SMM4H202269R6LOgttCYeurBL	ADE	pregabalin has made me twitch and have little muscle spasms, it has reduced pain but i think my twitch is drawing attention	0	123
SMM4H2022kvWRSghsCzy7ugp4	ADE	hurts soooo bad arthritisprobs	49	79
SMM4H2022URRAvirRnI5N1dtl	ADE	sleep paralysis	15	30
SMM4H202258ZSAXcBTPVlcAgE	ADE	horrible taste in his mouth	43	70
SMM4H20221VNBEox9oQkgcGW7	ADE	nod	77	80
SMM4H20228WDNxF2Azx6eQoca	ADE	allergic	42	50
SMM4H20221Z76UqwZfLyRPyzU	ADE	mouth taste like battery acid	72	101
SMM4H2022KLJbFODskPbJXjNN	ADE	not sleeping	105	117
SMM4H2022EP1zjMNzSpcaaibK	ADE	drunk sometimes i use to get spinny	41	76
SMM4H20220oUnNG4V4ADSYxzH	ADE	headache	37	45
SMM4H2022YQqnJH5iIdwJr0Dz	ADE	hell	41	45
SMM4H2022IMFLrSsDpkCIJwsd	ADE	albuterol making	4	20
